"KODEPILKADA","KDWIL","JENISPILKADA","TAHUN PILKADA","BPSKDPROV","PROVINSI","BPSKDKAB","KAB_KOT","NCALON","NO","CALON KEPALA DAERAH","JENIS KELAMIN1","CALON WAKIL KEPALA DAERAH","JENIS KELAMIN2","SUARA FINAL","PCTSUARA","RANKING","MENANG","INCUMBENT","WAKIL INCUMBENT","PARTAI PENDUKUNG","MAJU LEWAT","KURSIPARTAI","PCTKURSI","PDIP","GOLKAR","GERINDRA","DEMOKRAT","PKB","NASDEM","PAN","PKS","PPP","HANURA","PBB","PKPI","PERINDO","BERKARYA","PSI","GARUDA","UMMAT","GELORA","BURUH","PKN","PKNU","PMB","PPDI","PARTAI ACEH (PA)","PARTAI NANGGROE ACEH (PNA)","PARTAI NASIONAL ACEH","PARTAI DARUL ACEH (PD ACEH)","PARTAI SIRA","PARTAI GENERASI ATJEH BEUSABOH THAAT DAN TAQWA","PARTAI ADIL SEJAHTERA ACEH","PARTAI DAMAI ACEH (PDA)","T1","T2","T3","T4","T5","PE2013","PE2014","PE2015","PE2016","PE2017","PE2018","PE2019","PE2020","PE2021","PE2022","INCUMBENTXT5","","","","",""
"KAB-1271-1-2020","1271","Bupati/Walikota","2020","12","Sumatera Utara","1271","KOTA SIBOLGA","3","1","H. JAMALUDDIN POHAN","L","PANTAS MARUBA LUMBANTOBING","L","27494","53.566349095018","1","1","0","0","Nasdem, Golkar, Gerindra, Demokrat, Perindo, PKS","PARTAI","16","80","0","3","2","2","0","5","0","1","0","0","0","0","3","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.15","5.27","5.25","5.2","-1.36","5.93","5.89","5.65","5.15","5.27","5.25","5.2","-1.36","2.1","4.15","-0","","","","KAB-5204-1-2020","45"
"KAB-1271-1-2020","1271","Bupati/Walikota","2020","12","Sumatera Utara","1271","KOTA SIBOLGA","3","2","Dr. H. BAHDIN NUR TANJUNG, SE., MM","L","EDIPOLO SITANGGANG, S. Pi","L","13848","26.979952072009","2","0","0","1","PDIP, PBB","PARTAI","4","20","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.15","5.27","5.25","5.2","-1.36","5.93","5.89","5.65","5.15","5.27","5.25","5.2","-1.36","2.1","4.15","-0","","","","KAB-5205-1-2020","30"
"KAB-1271-1-2020","1271","Bupati/Walikota","2020","12","Sumatera Utara","1271","KOTA SIBOLGA","3","3","Drs. H. AHMAD SULHAN SITOMPUL, M. AP","L","EDWARD SIAHAAN","L","9985","19.453698832973","3","0","0","0","PSI, PKB","PARTAI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.15","5.27","5.25","5.2","-1.36","5.93","5.89","5.65","5.15","5.27","5.25","5.2","-1.36","2.1","4.15","-0","","","","KAB-5206-1-2020","45"
"KAB-1272-1-2020","1272","Bupati/Walikota","2020","12","Sumatera Utara","1272","KOTA TANJUNG BALAI","3","1","EKA HADI SUCIPTO, SE","L","GUSTAMI, S.Sos.I","L","29457","39.427401220687","2","0","0","0","PPP, PKB, Berkarya","PARTAI","6","25","0","0","0","0","3","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.76","5.51","5.77","5.79","-0.47","5.94","5.78","5.58","5.76","5.51","5.77","5.79","-0.47","2.35","3.94","-0","","","","KAB-5207-1-2020","21"
"KAB-1272-1-2020","1272","Bupati/Walikota","2020","12","Sumatera Utara","1272","KOTA TANJUNG BALAI","3","2","Drs. H. ISMAIL MARPAUNG","L","AFRIZAL ZULKARNAIN, S.Ag","L","9852","13.18663668487","3","0","0","1","-","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.76","5.51","5.77","5.79","-0.47","5.94","5.78","5.58","5.76","5.51","5.77","5.79","-0.47","2.35","3.94","-0","","","","KAB-5208-1-2020","30"
"KAB-1272-1-2020","1272","Bupati/Walikota","2020","12","Sumatera Utara","1272","KOTA TANJUNG BALAI","3","3","H. M. SYAHRIAL, SH, M.H","L","H. WARIS, S.Ag, M.M","L","35403","47.385962094443","1","1","1","0","Golkar, PDIP, Gerindra, PKS, Demokrat","PARTAI","18","75","4","9","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.76","5.51","5.77","5.79","-0.47","5.94","5.78","5.58","5.76","5.51","5.77","5.79","-0.47","2.35","3.94","-0.47","","","","KAB-5271-1-2020","40"
"KAB-1273-1-2020","1273","Bupati/Walikota","2020","12","Sumatera Utara","1273","KOTA PEMATANGSIANTAR","2","1","Ir. ASNER SILALAHI, MT","L","dr. SUSANTI DEWAYANI, Sp.A","P","87733","77.43902977236","1","1","0","0","PDIP, Golkar, Hanura, Nasdem, Gerindra, Demokrat, PAN, PKPI","PARTAI","30","100","8","5","3","3","0","4","2","0","0","4","0","1","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.86","4.41","4.8","4.82","-1.89","5.75","6.37","5.24","4.86","4.41","4.8","4.82","-1.89","1.25","3.47","-0","","","","KAB-5272-1-2018","25"
"KAB-1273-1-2020","1273","Bupati/Walikota","2020","12","Sumatera Utara","1273","KOTA PEMATANGSIANTAR","2","2","KOTAK KOSONG","0","KOTAK KOSONG","0","25560","22.56097022764","2","0","0","0","0","KOTAK KOSONG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","4.86","4.41","4.8","4.82","-1.89","5.75","6.37","5.24","4.86","4.41","4.8","4.82","-1.89","1.25","3.47","-0","","","","KAB-5301-1-2020","25"
"KAB-1274-1-2017","1274","Bupati/Walikota","2017","12","Sumatera Utara","1274","KOTA TEBING TINGGI","2","1","Ir. H. Umar Zunaidi Hasibuan, M.M.","L","Ir. H. Oki Doni Siregar","L","41937","71.323854552876","1","1","1","1","Nasdem, Demokrat, Hanura, Gerindra, PKB, Golkar, PDIP, PPP","PARTAI","19","100","2","5","3","3","1","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.01","5.44","4.86","5.11","5.14","6.01","5.44","4.86","5.11","5.14","5.17","5.15","-0.7","2.51","4.01","5.14","","","","KAB-5302-1-2020","28"
"KAB-1274-1-2017","1274","Bupati/Walikota","2017","12","Sumatera Utara","1274","KOTA TEBING TINGGI","2","2","KOTAK KOSONG","0","KOTAK KOSONG","0","16861","28.676145447124","2","0","0","0","0","KOTAK KOSONG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.01","5.44","4.86","5.11","5.14","6.01","5.44","4.86","5.11","5.14","5.17","5.15","-0.7","2.51","4.01","0","","","","KAB-5303-1-2018","27"
"KAB-1275-1-2020","1275","Bupati/Walikota","2020","12","Sumatera Utara","1275","KOTA MEDAN","2","1","Ir. H. AKHYAR NASUTION, M.Si","L","H. SALMAN ALFARISI, Lc, M.A","L","342400","46.529641583149","2","0","1","0","PKS, Demokrat","PARTAI","11","22","0","0","0","4","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.27","5.81","5.92","5.93","-1.98","5.36","6.05","5.74","6.27","5.81","5.92","5.93","-1.98","2.62","4.71","-1.98","","","","KAB-5304-1-2018","35"
"KAB-1275-1-2020","1275","Bupati/Walikota","2020","12","Sumatera Utara","1275","KOTA MEDAN","2","2","MUHAMMAD BOBBY AFIF NASUTION","L","H. AULIA RACHMAN","L","393475","53.470358416851","1","1","0","0","PDIP, Gerindra, PAN, Golkar, Nasdem, PSI, Hanura, PPP","PARTAI","39","78","10","4","10","0","0","4","6","0","1","2","0","0","0","0","2","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.27","5.81","5.92","5.93","-1.98","5.36","6.05","5.74","6.27","5.81","5.92","5.93","-1.98","2.62","4.71","-0","","","","KAB-5305-1-2020","30"
"KAB-1276-1-2020","1276","Bupati/Walikota","2020","12","Sumatera Utara","1276","KOTA BINJAI","3","1","RAHMAT SORIALAM HARAHAP, SH, MH","L","DR. H. USMAN JAKFAR, Lc., MA","L","20030","15.293111609938","3","0","0","0","Gerindra, PKS","PARTAI","8","26.666666666667","0","0","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.54","5.39","5.46","5.51","-1.83","6.01","5.83","5.4","5.54","5.39","5.46","5.51","-1.83","2.23","4.18","-0","","","","KAB-5306-1-2020","30"
"KAB-1276-1-2020","1276","Bupati/Walikota","2020","12","Sumatera Utara","1276","KOTA BINJAI","3","2","Hj. LISA ANDRIANI LUBIS, S.Psi","P","H. SAPTA BANGUN, SE","L","44213","33.757081558172","2","0","0","0","PDIP, Nasdem, PAN, Hanura","PARTAI","11","36.666666666667","4","0","0","0","0","3","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.54","5.39","5.46","5.51","-1.83","6.01","5.83","5.4","5.54","5.39","5.46","5.51","-1.83","2.23","4.18","-0","","","","KAB-5307-1-2018","29"
"KAB-1276-1-2020","1276","Bupati/Walikota","2020","12","Sumatera Utara","1276","KOTA BINJAI","3","3","H. JULIADI, S.Pd. MM","L","Drs. H. AMIR HAMZAH, MAP","L","66731","50.94980683189","1","1","0","0","Golkar, Demokrat, PPP","PARTAI","11","36.666666666667","0","6","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.54","5.39","5.46","5.51","-1.83","6.01","5.83","5.4","5.54","5.39","5.46","5.51","-1.83","2.23","4.18","-0","","","","KAB-5308-1-2017","23"
"KAB-1277-1-2018","1277","Bupati/Walikota","2018","12","Sumatera Utara","1277","KOTA PADANG SIDEMPUAN","3","1","H. MUHAMMAD ISNANDAR NASUTION, S.Sos","L","DR. H. ALI PADA HARAHAP, M.Pd","L","25104","25.407621071808","3","0","0","1","Nasdem, PKPI, PBB, PKB, PDIP","PARTAI","12","50","5","0","0","0","3","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.02","5.04","5.29","5.32","5.45","5.67","5.02","5.04","5.29","5.32","5.45","5.51","-0.73","2.75","4.77","0","","","","KAB-5309-1-2017","27"
"KAB-1277-1-2018","1277","Bupati/Walikota","2018","12","Sumatera Utara","1277","KOTA PADANG SIDEMPUAN","3","2","H. RUSYDI NASUTION, S.T.P., M.M","L","Drs. H. ABD. ROSAD LUBIS, MM","L","29974","30.336521431102","2","0","0","0","Gerindra, PPP, Hanura, PAN","PARTAI","12","50","0","0","3","0","0","0","3","0","1","5","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.02","5.04","5.29","5.32","5.45","5.67","5.02","5.04","5.29","5.32","5.45","5.51","-0.73","2.75","4.77","0","","","","KAB-5310-1-2018","29"
"KAB-1277-1-2018","1277","Bupati/Walikota","2018","12","Sumatera Utara","1277","KOTA PADANG SIDEMPUAN","3","3","IRSAN EFENDI NASUTION, SH","L","Ir. H. ARWIN SIREGAR, MM","L","43727","44.25585749709","1","1","0","0","-","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.02","5.04","5.29","5.32","5.45","5.67","5.02","5.04","5.29","5.32","5.45","5.51","-0.73","2.75","4.77","0","","","","KAB-5311-1-2018","27"
"KAB-1278-1-2020","1278","Bupati/Walikota","2020","12","Sumatera Utara","1278","KOTA GUNUNGSITOLI","2","1","KOTAK KOSONG","0","KOTAK KOSONG","0","12271","20.514235083672","2","0","0","0","0","KOTAK KOSONG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.03","6.01","6.03","6.05","0.38","6.22","6.11","5.39","6.03","6.01","6.03","6.05","0.38","2.25","3.11","0","","","","KAB-5312-1-2020","25"
"KAB-1278-1-2020","1278","Bupati/Walikota","2020","12","Sumatera Utara","1278","KOTA GUNUNGSITOLI","2","2","Ir LAKHOMIZARO ZEBUA","L","SOWA'A LAOLI, SE., M.Si","L","47546","79.485764916328","1","1","1","1","PDIP, Hanura, Demokrat, Golkar, Gerindra, Perindo, PKPI, PAN","PARTAI","23","100","6","2","3","4","0","0","1","0","0","4","0","1","2","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","6.03","6.01","6.03","6.05","0.38","6.22","6.11","5.39","6.03","6.01","6.03","6.05","0.38","2.25","3.11","0.38","","","","KAB-5313-1-2020","35"
"KAB-1301-1-2017","1301","Bupati/Walikota","2017","13","Sumatera Barat","1301","KEPULAUAN MENTAWAI","2","1","YUDAS SABAGGALET, SE, MM","L","KORTANIUS SABELEAKE, S.Pt","L","22805","54.836848053478","1","1","1","0","Golkar, PDIP, Gerindra, PAN, Nasdem","PARTAI","15","78.947368421053","4","4","2","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.77","5.57","5.2","5.02","5.12","5.77","5.57","5.2","5.02","5.12","4.89","4.73","-1.85","2.87","4.94","5.12","","","","KAB-5314-1-2018","25"
"KAB-1301-1-2017","1301","Bupati/Walikota","2017","13","Sumatera Barat","1301","KEPULAUAN MENTAWAI","2","2","RIJEL SAMALOISA, M.Si","L","BINSAR SALELEUBAJA, SE","L","18782","45.163151946522","2","0","0","1","Hanura, Demokrat","PARTAI","4","21.052631578947","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.77","5.57","5.2","5.02","5.12","5.77","5.57","5.2","5.02","5.12","4.89","4.73","-1.85","2.87","4.94","0","","","","KAB-5315-1-2020","30"
"KAB-1302-1-2020","1302","Bupati/Walikota","2020","13","Sumatera Barat","1302","PESISIR SELATAN","3","1","Hendrajoni","L","Hamdanus","L","86074","38.218421426542","2","0","0","0","Nasdem, PKS, Demokrat","PARTAI","15","33.333333333333","0","0","0","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.33","5.41","5.32","4.78","-1.11","5.9","5.8","5.73","5.33","5.41","5.32","4.78","-1.11","3.35","4.01","-0","","","","KAB-5316-1-2018","17"
"KAB-1302-1-2020","1302","Bupati/Walikota","2020","13","Sumatera Barat","1302","PESISIR SELATAN","3","2","Rusma Yul Anwar","L","Rudi Hariyansyah","L","128922","57.243712702472","1","1","0","0","Gerindra, PAN, PBB, Perindo, Berkarya","PARTAI","14","31.111111111111","0","0","5","0","0","0","5","0","0","0","2","0","1","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.33","5.41","5.32","4.78","-1.11","5.9","5.8","5.73","5.33","5.41","5.32","4.78","-1.11","3.35","4.01","-0","","","","KAB-5317-1-2018","35"
"KAB-1302-1-2020","1302","Bupati/Walikota","2020","13","Sumatera Barat","1302","PESISIR SELATAN","3","3","Dedi Rahmanto Putra","L","Arfianof Rajab","L","10220","4.5378658709861","3","0","0","0","Golkar, PDIP, PKB, PPP, Hanura","PARTAI","16","35.555555555556","4","4","0","0","3","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.33","5.41","5.32","4.78","-1.11","5.9","5.8","5.73","5.33","5.41","5.32","4.78","-1.11","3.35","4.01","-0","","","","KAB-5318-1-2018","24"
"KAB-1303-1-2020","1303","Bupati/Walikota","2020","13","Sumatera Barat","1303","SOLOK","4","1","Nofi Candra","L","Yulfadri Nurdin","L","58811","34.804762862926","2","0","0","1","Nasdem, PPP","PARTAI","7","20","0","0","0","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.31","5.32","5.19","5.04","-1.14","5.63","5.79","5.44","5.31","5.32","5.19","5.04","-1.14","3.28","4.28","-0","","","","KAB-5319-1-2018","30"
"KAB-1303-1-2020","1303","Bupati/Walikota","2020","13","Sumatera Barat","1303","SOLOK","4","2","Epyardi Asda","L","Jon Firman Pandu","L","59625","35.286493780108","1","1","0","0","PAN, Gerindra","PARTAI","12","34.285714285714","0","0","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.31","5.32","5.19","5.04","-1.14","5.63","5.79","5.44","5.31","5.32","5.19","5.04","-1.14","3.28","4.28","-0","","","","KAB-5320-1-2020","15"
"KAB-1303-1-2020","1303","Bupati/Walikota","2020","13","Sumatera Barat","1303","SOLOK","4","3","Desra Ediwan Anantanur","L","Adli","L","28490","16.860582101388","3","0","0","0","Golkar, PKS","PARTAI","8","22.857142857143","0","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.31","5.32","5.19","5.04","-1.14","5.63","5.79","5.44","5.31","5.32","5.19","5.04","-1.14","3.28","4.28","-0","","","","KAB-5320-2-2021","6"
"KAB-1303-1-2020","1303","Bupati/Walikota","2020","13","Sumatera Barat","1303","SOLOK","4","4","Iriadi Datuak Tumanggung","L","Agus Syahdeman","L","22048","13.048161255578","4","0","0","0","Demokrat, Hanura, PDIP","PARTAI","8","22.857142857143","2","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.31","5.32","5.19","5.04","-1.14","5.63","5.79","5.44","5.31","5.32","5.19","5.04","-1.14","3.28","4.28","-0","","","","KAB-5321-1-2020","25"
"KAB-1304-1-2020","1304","Bupati/Walikota","2020","13","Sumatera Barat","1304","SIJUNJUNG","5","1","Ashelfine","L","Sarikal","L","18955","17.364578275726","4","0","0","0","PAN, Demokrat, PDIP","PARTAI","8","26.666666666667","2","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.26","5.26","5.07","4.81","-1.1","6.14","6.02","5.69","5.26","5.26","5.07","4.81","-1.1","3.14","3.93","-0","","","","KAB-5371-1-2017","40"
"KAB-1304-1-2020","1304","Bupati/Walikota","2020","13","Sumatera Barat","1304","SIJUNJUNG","5","2","Endre Saifoel","L","Nasrul","L","17142","15.703698274993","5","0","0","0","-","INDEPENDEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.26","5.26","5.07","4.81","-1.1","6.14","6.02","5.69","5.26","5.26","5.07","4.81","-1.1","3.14","3.93","-0","","","","KAB-6101-1-2020","45"
"KAB-1304-1-2020","1304","Bupati/Walikota","2020","13","Sumatera Barat","1304","SIJUNJUNG","5","3","Benny Dwifa Yuswir","L","Iraddatillah","L","27301","25.010306067296","1","1","0","0","Golkar, Nasdem, PPP, PBB","PARTAI","10","33.333333333333","0","3","0","0","0","3","0","0","3","0","1","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.26","5.26","5.07","4.81","-1.1","6.14","6.02","5.69","5.26","5.26","5.07","4.81","-1.1","3.14","3.93","-0","","","","KAB-6102-1-2020","30"
"KAB-1304-1-2020","1304","Bupati/Walikota","2020","13","Sumatera Barat","1304","SIJUNJUNG","5","4","Arrival Boy","L","Mendro Suarman","L","21385","19.590688811733","3","0","0","1","Gerindra, Perindo","PARTAI","6","20","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.26","5.26","5.07","4.81","-1.1","6.14","6.02","5.69","5.26","5.26","5.07","4.81","-1.1","3.14","3.93","-0","","","","KAB-6103-1-2017","32"
"KAB-1304-1-2020","1304","Bupati/Walikota","2020","13","Sumatera Barat","1304","SIJUNJUNG","5","5","Hendri Susanto","L","Indra Gunalan","L","24376","22.330728570251","2","0","0","0","PKS, PKB","PARTAI","6","20","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.26","5.26","5.07","4.81","-1.1","6.14","6.02","5.69","5.26","5.26","5.07","4.81","-1.1","3.14","3.93","-0","","","","KAB-6104-1-2018","26"
"KAB-1305-1-2020","1305","Bupati/Walikota","2020","13","Sumatera Barat","1305","TANAH DATAR","4","1","Zuldafri Darma","L","Sultani","L","41904","27.250203218989","2","0","1","0","PKS, Golkar","PARTAI","9","25.714285714286","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.03","5.11","5.04","4.99","-1.12","5.85","5.79","5.33","5.03","5.11","5.04","4.99","-1.12","3.27","4.16","-1.12","","","","KAB-6105-1-2018","40"
"KAB-1305-1-2020","1305","Bupati/Walikota","2020","13","Sumatera Barat","1305","TANAH DATAR","4","2","Jon Enardi","L","Syafruddin","L","8602","5.5938871728174","4","0","0","0","Nasdem, Hanura, PDIP","PARTAI","8","22.857142857143","2","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.03","5.11","5.04","4.99","-1.12","5.85","5.79","5.33","5.03","5.11","5.04","4.99","-1.12","3.27","4.16","-0","","","","KAB-6106-1-2020","45"
"KAB-1305-1-2020","1305","Bupati/Walikota","2020","13","Sumatera Barat","1305","TANAH DATAR","4","3","Eka Putra","L","Richi Aprian","L","65300","42.464639895952","1","1","0","0","Gerindra, Demokrat","PARTAI","10","28.571428571429","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.03","5.11","5.04","4.99","-1.12","5.85","5.79","5.33","5.03","5.11","5.04","4.99","-1.12","3.27","4.16","-0","","","","KAB-6107-1-2020","40"
"KAB-1305-1-2020","1305","Bupati/Walikota","2020","13","Sumatera Barat","1305","TANAH DATAR","4","4","Betti Shadiq Pasadigoe","P","Edytiawarman","L","37969","24.691269712242","3","0","0","0","PAN, PPP","PARTAI","8","22.857142857143","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.03","5.11","5.04","4.99","-1.12","5.85","5.79","5.33","5.03","5.11","5.04","4.99","-1.12","3.27","4.16","-0","","","","KAB-6108-1-2020","30"
"KAB-1306-1-2020","1306","Bupati/Walikota","2020","13","Sumatera Barat","1306","PADANG PARIAMAN","3","1","Suhatri Bur","L","Rahmang","L","64301","40.58970943775","1","1","0","0","PAN, Nasdem, PDIP","PARTAI","12","30.769230769231","2","0","0","0","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.52","5.58","5.44","2.4","-10.46","6.2","6.05","6.14","5.52","5.58","5.44","2.4","-10.46","2.15","6.83","-0","","","","KAB-6109-1-2020","30"
"KAB-1306-1-2020","1306","Bupati/Walikota","2020","13","Sumatera Barat","1306","PADANG PARIAMAN","3","2","Tri Suryadi","L","Taslim","L","57609","36.3654153279","2","0","0","0","PKB, Golkar, PPP, Demokrat","PARTAI","16","41.025641025641","0","4","0","4","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.52","5.58","5.44","2.4","-10.46","6.2","6.05","6.14","5.52","5.58","5.44","2.4","-10.46","2.15","6.83","-0","","","","KAB-6110-1-2020","30"
"KAB-1306-1-2020","1306","Bupati/Walikota","2020","13","Sumatera Barat","1306","PADANG PARIAMAN","3","3","Refrizal","L","Happy Neldy","L","36507","23.04487523435","3","0","0","0","PKS, Gerindra","PARTAI","11","28.205128205128","0","0","7","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.52","5.58","5.44","2.4","-10.46","6.2","6.05","6.14","5.52","5.58","5.44","2.4","-10.46","2.15","6.83","-0","","","","KAB-6111-1-2018","24"
"KAB-1307-1-2020","1307","Bupati/Walikota","2020","13","Sumatera Barat","1307","AGAM","4","1","Taslim Chaniago","L","Syafrizal","L","33810","18.258798623975","4","0","0","0","Gerindra","PARTAI","9","20","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","5.51","5.51","5.23","4.78","-1.37","6.15","5.92","5.52","5.51","5.51","5.23","4.78","-1.37","3.7","4.21","-0","","","","KAB-6112-1-2018","42"
